"Trazado4"
"Tiempo (sec)","Velocidad angular2 (deg/sec)"
0,0
0.04,0.000531848466795698
0.08,0.0023583064196452
0.12,0.00553971375653335
0.16,0.0100602908546755
0.2,0.0159197139309175
0.24,0.0231175475536289
0.28,0.0316535161416859
0.32,0.0415272665171277
0.36,0.0527382856233849
0.4,0.0652867828438495
0.44,0.0791718019907999
0.48,0.0943940388851486
0.52,0.110953421444607
0.56,0.128850351728275
0.6,0.148085038147159
0.64,0.168659006583745
0.68,0.190572241107778
0.72,0.213824475362595
0.76,0.238420553958896
0.8,0.264362326420672
0.84,0.291646080593913
0.88,0.320280088324925
0.92,0.350264078490647
0.96,0.381602498169126
1,0.414297661168688
1.04,0.448354021824082
1.08,0.483775595797096
1.12,0.520559922011023
1.16,0.558720382166162
1.2,0.598256966468227
1.24,0.639175141704798
1.28,0.681480668968472
1.32,0.725176101623059
1.36,0.770272833321123
1.4,0.816759991131479
1.44,0.86465803534573
1.48,0.91396663055458
1.52,0.96469231929859
1.56,1.01683461968078
1.6,1.07042766143662
1.64,1.12540440671896
1.68,1.18183335670545
1.72,1.23969919869263
1.76,1.29899633567169
1.8,1.35973957159884
1.84,1.42191497007548
1.88,1.48552883483021
1.92,1.55058701104422
1.96,1.61707363545938
2,1.68499935091661
2.04,1.7543595033494
2.08,1.82512691982504
2.12,1.89730928861105
2.16,1.97093438576438
2.2,2.04589972970567
2.24,2.12227171374817
2.28,2.20001662166785
2.32,2.27911381376086
2.36,2.35956800471344
2.4,2.44129609147804
2.44,2.52437322684312
2.48,2.60869916029284
2.52,2.69427099175595
2.56,2.7810715573069
2.6,2.8690684273009
2.64,2.95820984850926
2.68,3.04851595988796
2.72,3.13996477517048
2.76,3.23235409667733
2.8,3.32585840854524
2.84,3.4203063755968
2.88,3.515693645251
2.92,3.61204692289112
2.96,3.70921872896786
3,3.80720037444419
3.04,3.90593084355437
3.08,4.00540173701151
3.12,4.1055458741219
3.16,4.20635829465484
3.2,4.30770947349846
3.24,4.40956559667679
3.28,4.51194303504209
3.32,4.61471870631218
3.36,4.71794034968364
3.4,4.82139556938824
3.44,4.92522229050061
3.48,5.02920766730915
3.52,5.13343336948518
3.56,5.23774627006267
3.6,5.34222911901253
3.64,5.44667395873182
3.68,5.55110615863286
3.72,5.65561223160876
3.76,5.75987040059234
3.8,5.86414523118489
3.84,5.96823273796698
3.88,6.07211141592318
3.92,6.17569808730419
3.96,6.27902919415726
4,6.38214363455084
4.04,6.48479130814301
4.08,6.58718754392068
4.12,6.68920150994065
4.16,6.79076362956399
4.2,6.89175224515792
4.24,6.99255174293719
4.28,7.09259097318184
4.32,7.19254132958088
4.36,7.29149885275842
4.4,7.39013544302702
4.44,7.48811671078043
4.48,7.58566613545196
4.52,7.68267436655791
4.56,7.77903698698106
4.6,7.87487117503701
4.64,7.97007334522417
4.68,8.06465390817854
4.72,8.15873287040805
4.76,8.25210472279191
4.8,8.34499980614761
4.84,8.43721610730201
4.88,8.52887786513364
4.92,8.62000140133596
4.96,8.71049790652239
5,8.80038648942234
5.04,8.88979383969292
5.08,8.97852815093986
5.12,9.06682361914797
5.16,9.15449148267863
5.2,9.24166060015618
5.24,9.32835442487127
5.28,9.41449364671724
5.32,9.50000070758361
5.36,9.58541778377793
5.4,9.67015134344813
5.44,9.75463950498679
5.48,9.83788815140266
5.52,9.92135578166578
5.56,10.004253645548
5.6,10.0868137981018
5.64,10.1690642198654
5.68,10.2510334563641
5.72,10.3323504849847
5.76,10.4134460456968
5.8,10.4943487873295
5.84,10.5748891775309
5.88,10.6552959717924
5.92,10.7352046292531
5.96,10.8148436721054
6,10.8944386252007
6.04,10.9736295070326
6.08,11.0528362511946
6.12,11.1318943372143
6.16,11.210641554191
6.2,11.2893019706115
6.24,11.367714179165
6.28,11.4462919377245
6.32,11.5244923546131
6.36,11.6029179135106
6.4,11.6810282792642
6.44,11.7594237139132
6.48,11.8375663742353
6.52,11.9160520774714
6.56,11.9941591649594
6.6,12.0724811808964
6.64000000000001,12.1508607041874
6.68000000000001,12.2293275520587
6.72000000000001,12.3080968635635
6.76000000000001,12.3866415472684
6.80000000000001,12.4655472461488
6.84000000000001,12.5444732484405
6.88000000000001,12.6234495604444
6.92000000000001,12.703239629533
6.96000000000001,12.7824027451891
7.00000000000001,12.8624348530233
7.04000000000001,12.9422652357849
7.08000000000001,13.0226526811854
7.12000000000001,13.1032591810927
7.16000000000001,13.1841112438498
7.20000000000001,13.2652365530828
7.24000000000001,13.3466605769728
7.28000000000001,13.4284087032223
7.32000000000001,13.5105054717433
7.36000000000001,13.5929749658443
7.40000000000001,13.6762003350408
7.44000000000001,13.7591224921849
7.48000000000001,13.8428432899951
7.52000000000001,13.9270219019459
7.56000000000001,14.0113172280711
7.60000000000001,14.0964637991536
7.64000000000001,14.1817580595498
7.68000000000001,14.267570779015
7.72000000000001,14.3535530491721
7.76000000000001,14.440068976971
7.80000000000001,14.5271205195339
7.84000000000001,14.6143477722243
7.88000000000001,14.7031725337668
7.92000000000001,14.7903646154048
7.96000000000001,14.8787611927444
8.00000000000001,14.9672596044613
8.04,15.0565323486265
8.08,15.1454531753348
8.12,15.2346652394974
8.16,15.3237207884077
8.2,15.4125050273168
8.24,15.5015877005905
8.28,15.589358955322
8.32,15.6770199878438
8.36,15.7635712648477
8.4,15.8486542569009
8.44,15.9318171341168
8.48,16.0128450969878
8.51999999999999,16.0902958159021
8.55999999999999,16.1639509023287
8.59999999999999,16.2322502679252
8.63999999999999,16.2932717368842
8.67999999999999,16.3460247634759
8.71999999999999,16.386351954114
8.75999999999999,16.4119908656293
8.79999999999999,16.4165059933482
8.83999999999999,16.3939994909772
8.87999999999999,16.3346684340898
8.91999999999999,16.2227381291457
8.95999999999998,16.0404474788663
8.99999999999998,15.7551974807329
9.03999999999998,15.3215393330381
9.07999999999998,14.6697792033798
9.11999999999998,13.6921650709015
9.15999999999998,12.2390999818116
9.19999999999998,10.1246193937741
9.23999999999998,7.32839514328201
9.27999999999998,4.20375982106333
9.31999999999998,0.967086782275123
9.35999999999998,2.22043584167361
9.39999999999998,5.27634411572032
9.43999999999997,8.18245303509224
9.47999999999997,10.9567706796324
9.51999999999997,13.5960654721048
9.55999999999997,15.8735174528508
9.59999999999997,17.604553784108
9.63999999999997,18.783971713877
9.67999999999997,19.5164719023879
9.71999999999997,19.9335697822181
9.75999999999997,20.1447979413271
9.79999999999997,20.2281118598989
9.83999999999997,20.2334188443228
9.87999999999997,20.1967569300754
9.91999999999996,20.1357522499132
9.95999999999996,20.0658002665627
9.99999999999996,19.9935533501087
10.04,19.924158013431
10.08,19.8623142466389
10.12,19.8084016578327
10.16,19.7642351588218
10.2,19.7295518431107
10.24,19.7051651839249
10.28,19.6900689095497
10.32,19.6844642205058
10.36,19.6875314070053
10.4,19.6981542011534
10.44,19.7141379931534
10.48,19.7343230082453
10.52,19.7542884326687
10.56,19.7654465552583
10.5999999999999,19.7684009422744
10.6399999999999,19.766367029804
10.6799999999999,19.7603137115436
10.7199999999999,19.7525815119356
10.7599999999999,19.7410050393914
10.7999999999999,19.7261468946559
10.8399999999999,19.7107405872342
10.8799999999999,19.698112078769
10.9199999999999,19.6878331303931
10.9599999999999,19.682167256406
10.9999999999999,19.6816975429701
11.0399999999999,19.6860110366697
11.0799999999999,19.6957991807434
11.1199999999999,19.7106623257908
11.1599999999999,19.7283532850958
11.1999999999999,19.7497379397088
11.2399999999999,19.7716246258812
11.2799999999999,19.7910429711293
11.3199999999999,19.8081234160318
11.3599999999999,19.8168764462655
11.3999999999999,19.8153056574874
11.4399999999999,19.7998639748326
11.4799999999999,19.7663972914369
11.5199999999999,19.7118352185652
11.5599999999999,19.6344619206801
11.5999999999999,19.5320490841201
11.6399999999999,19.4041685185531
11.6799999999999,19.2522688178648
11.7199999999999,19.0782280843852
11.7599999999999,18.884911630402
11.7999999999999,18.6745947897941
11.8399999999999,18.4527114938624
11.8799999999999,18.223445740811
11.9199999999999,17.992333859113
11.9599999999999,17.7653573699549
11.9999999999999,17.5350085332231
12.0399999999999,17.2924826904662
12.0799999999999,17.0354876984705
12.1199999999999,16.7495016844983
12.1599999999999,16.423474538719
12.1999999999999,16.043954915552
12.2399999999999,15.6195614215446
12.2799999999999,15.1590141424347
12.3199999999999,14.6684107470132
12.3599999999999,14.1573447019735
12.3999999999999,13.634449480815
12.4399999999999,13.1137087023169
12.4799999999999,12.6073174997507
12.5199999999999,12.1250046583479
12.5599999999999,11.6784797045817
12.5999999999999,11.2745714878211
12.6399999999999,10.9193372546553
12.6799999999999,10.6140740173304
12.7199999999999,10.3611165003962
12.7599999999999,10.1602360776859
12.7999999999999,10.0063029818477
12.8399999999999,9.89774411343937
12.8799999999999,9.8323997237359
12.9199999999999,9.8035525290513
12.9599999999999,9.80941967488895
12.9999999999999,9.84615246316192
13.0399999999999,9.90935366634497
13.0799999999999,9.99555391410653
13.1199999999999,10.1015302048553
13.1599999999999,10.2250673170399
13.1999999999999,10.3619730350386
13.2399999999999,10.5120698909766
13.2799999999999,10.6708615136985
13.3199999999999,10.837907490694
13.3599999999999,11.0106461135451
13.3999999999999,11.1851839391812
13.4399999999999,11.3489872593548
13.4799999999999,11.4993619696073
13.5199999999999,11.6370781432037
13.5599999999999,11.7660337376913
13.5999999999999,11.8837584517462
13.6399999999999,11.9891104775842
13.6799999999999,12.0841708985213
13.7199999999999,12.1651579186258
13.7599999999999,12.2336137763371
13.7999999999999,12.3076297491747
13.8399999999999,12.3932468338327
13.8799999999999,12.4949331090934
13.9199999999999,12.6148273547985
13.9599999999999,12.7575725997857
13.9999999999999,12.9256001701057
14.0399999999999,13.1260918961132
14.0799999999999,13.3642151411638
14.1199999999999,13.6491817633325
14.1599999999999,13.9858242931092
14.1999999999999,14.383309908125
14.2399999999999,14.8496807628842
14.2799999999999,15.3887950686085
14.3199999999999,15.9895328434265
14.3599999999999,16.6261473196662
