"Trazado1"
"Tiempo (sec)","Desplazamiento angular1 (deg)"
0,2.31642358564737e-06
0.04,5.80834859098337e-06
0.08,3.02513374105801e-05
0.12,9.65939237910601e-05
0.16,0.000225779344023502
0.2,0.000438742339722652
0.24,0.000756405563851024
0.28,0.0011996765319664
0.32,0.00178944205882104
0.36,0.0025465649232829
0.4,0.00349187998363162
0.44,0.00464618423644226
0.48,0.00603023989144375
0.52,0.00766476031789457
0.56,0.00957040849494015
0.6,0.0117677881713248
0.64,0.0142774386537091
0.68,0.0171198299517701
0.72,0.0203153433963583
0.76,0.0238842896260691
0.8,0.0278468750639422
0.84,0.0322231910575972
0.88,0.0370332321654131
0.92,0.0422968777827184
0.96,0.0480338517196889
1,0.0542637696579972
1.04,0.0610060547456088
1.08,0.0682800160238914
1.12,0.076104750078987
1.16,0.0844991987428748
1.2,0.0934821131757491
1.24,0.103071998110208
1.28,0.113287214449385
1.32,0.124145783646318
1.36,0.135665608664189
1.4,0.147864231505483
1.44,0.160758973830373
1.48,0.1743669249788
1.52,0.188704732233448
1.56,0.203788864857058
1.6,0.219635495526381
1.64,0.23626021170868
1.68,0.253678500345028
1.72,0.271905379115093
1.76,0.290955434567055
1.8,0.310843041564705
1.84,0.331581748196773
1.88,0.353185015456392
1.92,0.375665731350356
1.96,0.399036272281708
2,0.423308666183375
2.04,0.448494083875589
2.08,0.474603414399195
2.12,0.501646910131424
2.16,0.529634475636925
2.2,0.558574854256927
2.24,0.588476680805294
2.28,0.619347693045118
2.32,0.651194965511481
2.36,0.68402518881173
2.4,0.717843587010668
2.44,0.752655406595019
2.48,0.788464682771122
2.52,0.825274771470792
2.56,0.863088419568375
2.6,0.901906943495733
2.64,0.941731146180233
2.68,0.982561037522355
2.72,1.02439565719277
2.76,1.06723251352561
2.8,1.11106882706378
2.84,1.15590033021014
2.88,1.20172181697697
2.92,1.24852739349129
2.96,1.29630901794306
3,1.34505837676668
3.04,1.3947656239009
3.08,1.44541972270889
3.12,1.49700840761017
3.16,1.54951814917254
3.2,1.60293430313354
3.24,1.65723963895793
3.28,1.71241703278762
3.32,1.76844723690725
3.36,1.82530966588442
3.4,1.88298202047726
3.44,1.94144097064668
3.48,2.00066088023554
3.52,2.06061534015959
3.56,2.12127559376039
3.6,2.18261223450507
3.64,2.24459229215111
3.68,2.30718273697523
3.72,2.37034877648008
3.76,2.43405288513489
3.8,2.49825686819348
3.84,2.56291991105622
3.88,2.62799973825659
3.92,2.69345240335037
3.96,2.75923240749169
4,2.82529109580316
4.04,2.89157937343025
4.08,2.95804614343927
4.12,3.02463837804154
4.16,3.09130101251516
4.2,3.15797735254346
4.24,3.22460982147979
4.28,3.29113767924868
4.32,3.35750050697186
4.36,3.42363384677955
4.4,3.48947366578615
4.44,3.55495354573625
4.48,3.62000634337367
4.52,3.6845634174625
4.56,3.74855434283366
4.6,3.81190816636595
4.64,3.87455274616707
4.68,3.93641497066185
4.72,3.9974215891156
4.76,4.05749678017947
4.8,4.11656630351468
4.84,4.17455458069631
4.88,4.23138571368104
4.92,4.28698409382548
4.96,4.34127358492352
5,4.3941787808934
5.04,4.44562426934809
5.08,4.49553575600448
5.12,4.54383827971327
5.16,4.59045891978722
5.2,4.63532543292488
5.24,4.67836684088704
5.28,4.71951310792699
5.32,4.75869570021573
5.36,4.79584842359631
5.4,4.83090577698501
5.44,4.86380502485262
5.48,4.89448455414052
5.52,4.92288564608151
5.56,4.94895149210485
5.6,4.97262763896264
5.64,4.9938620925624
5.68,5.01260521265232
5.72,5.02880999510941
5.76,5.04243200521296
5.8,5.05342946206826
5.84,5.06176329741477
5.88,5.06739678021987
5.92,5.0702961980165
5.96,5.07043035334311
6,5.06777064298777
6.04,5.06229109908059
6.08,5.05396821412944
6.12,5.04278101583263
6.16,5.02871097567308
6.2,5.01174187376065
6.24,4.99185965682419
6.28,4.96905258293234
6.32,4.94331107725382
6.36,4.91462708523201
6.4,4.88299455965584
6.44,4.84841028402571
6.48,4.81087138641055
6.52,4.77037687244318
6.56,4.72692781202895
6.6,4.68052555381917
6.64000000000001,4.63117365674524
