"Trazado1"
"Tiempo (sec)","Desplazamiento angular1 (deg)"
0,-0.00271616156541112
0.0399470326941813,-0.00254241126055494
0.0798940653883627,-0.00153719477968377
0.119841098082544,-0.00116879682168007
0.159788130776725,-0.00491272017778804
0.199735163470907,-0.00737968854840237
0.239682196165088,-0.0116543478903179
0.279629228859269,-0.0249644414899798
0.319576261553451,-0.0408019362393575
0.359523294247632,-0.0521911385691177
0.399470326941813,-0.0654207680733487
0.439417359635995,-0.0893558690198399
0.479364392330176,-0.121346020078737
0.519311425024357,-0.153350070002182
0.559258457718539,-0.184945658623259
0.59920549041272,-0.222070908193118
0.639152523106901,-0.266081366475427
0.679099555801082,-0.313666040654306
0.719046588495264,-0.364410635091439
0.758993621189445,-0.419100324940023
0.798940653883626,-0.476950796517068
0.838887686577808,-0.537367584577669
0.878834719271989,-0.599980921589698
0.91878175196617,-0.664121116990541
0.958728784660352,-0.72911068428018
0.998675817354533,-0.794207555911643
1.03862285004871,-0.858608372979031
1.0785698827429,-0.921462160677295
1.11851691543708,-0.981874761019329
1.15846394813126,-1.0389150554651
1.19841098082544,-1.09162418578823
1.23835801351962,-1.13905022077501
1.2783050462138,-1.18028705816135
1.31825207890798,-1.21358301066134
1.35819911160216,-1.32958671101466
1.39814614429635,-1.63694763431055
1.43809317699053,-2.13431413170616
1.47804020968471,-2.80543450575513
1.51798724237889,-3.55719266362444
1.55793427507307,-4.30208245697635
1.59788130776725,-5.03997304410008
1.63782834046143,-5.77072036071589
1.67777537315562,-6.49410966858452
1.7177224058498,-7.2098684098624
1.75766943854398,-7.91766939712264
1.79761647123816,-8.61713228353246
1.83756350393234,-9.30785931488602
1.87751053662652,-9.98946252080924
1.9174575693207,-10.6614402251592
1.95740460201488,-11.3233055033647
1.99735163470907,-11.974537946646
2.03729866740325,-12.6146001643744
2.07724570009743,-13.24293586913
2.11719273279161,-13.8589603253095
2.15713976548579,-14.4620815640798
2.19708679817997,-15.0516796667643
2.23703383087415,-15.6271265382594
2.27698086356834,-16.1877727144819
2.31692789626252,-16.7329587207248
2.3568749289567,-17.2620130689347
2.39682196165088,-17.7742411627797
2.43676899434506,-18.2689509242286
2.47671602703924,-18.7454259261838
2.51666305973342,-19.202951823935
2.5566100924276,-19.6407963605752
2.59655712512179,-20.058228414516
2.63650415781597,-20.4545039271887
2.67645119051015,-20.8289253602695
2.71639822320433,-21.3948087108057
2.75634525589851,-22.5459310776496
2.79629228859269,-23.6517664647051
2.83623932128687,-24.7551124536954
2.87618635398106,-25.8543072282339
2.91613338667524,-26.9478070827339
2.95608041936942,-28.0340899050132
2.9960274520636,-29.1116390706496
3.03597448475778,-30.1789569490766
3.07592151745196,-31.2345202680713
3.11586855014614,-32.1004830566297
3.15581558284032,-31.9353560442655
3.19576261553451,-31.1306131567845
3.23570964822869,-29.9264623999958
3.27565668092287,-28.7618298018134
3.31560371361705,-27.7926730206858
3.35555074631123,-27.0290806801737
3.39549777900541,-26.4216570851449
3.43544481169959,-25.9170531889038
3.47539184439378,-25.4567866742617
3.51533887708796,-24.9896828726862
3.55528590978214,-24.4888314174287
3.59523294247632,-23.949039254648
3.6351799751705,-23.3666645735459
3.67512700786468,-22.7386663536148
3.71507404055886,-22.0627322447948
3.75502107325304,-21.337454775085
3.79496810594723,-20.5626094520252
3.83491513864141,-19.7393998567281
3.87486217133559,-18.8706728863097
3.91480920402977,-17.961183037938
3.95475623672395,-17.0308189791921
3.99470326941813,-16.139741751796
4.03465030211231,-15.3068169474816
4.0745973348065,-14.5340937932744
4.11454436750068,-13.8267122681437
4.15449140019486,-13.1939908100135
4.19443843288904,-12.650271190214
4.23438546558322,-12.2151502971504
4.2743324982774,-11.8954490148064
4.31427953097158,-11.6597563412744
4.35422656366576,-11.4665853885728
4.39417359635995,-11.2664511736513
4.43412062905413,-11.0096627936296
4.47406766174831,-10.6358536623563
4.51401469444249,-10.052901757762
4.55396172713667,-9.25359929214653
4.59390875983085,-8.45619468187629
4.63385579252503,-7.78383993537043
4.67380282521921,-7.17745945277609
4.7137498579134,-6.59465901715876
4.75369689060758,-6.03596076064282
4.79364392330176,-5.50183553069376
4.83359095599594,-4.99272395485613
4.87353798869012,-4.50904379108375
4.9134850213843,-4.05112762150718
4.95343205407848,-3.61924965317997
4.99337908677267,-3.21361472703795
5.03332611946685,-2.83435643925279
5.07327315216103,-2.48149697920232
5.11322018485521,-2.15496134316428
5.15316721754939,-1.85455575853591
5.19311425024357,-1.57996150891847
5.23306128293775,-1.3307957769268
5.27300831563193,-1.10648964394206
5.31295534832612,-0.906165930713422
5.3529023810203,-0.728995238710884
5.39284941371448,-0.574348137364525
5.43279644640866,-0.441254957145612
5.47274347910284,-0.32816487209117
5.51269051179702,-0.233303881708909
5.5526375444912,-0.155196074766802
5.59258457718539,-0.0927444798754796
5.63253160987957,-0.044535546887717
5.67247864257375,-0.00853707833114925
5.71242567526793,-0.00401040956588222
5.75237270796211,-0.00702511968037121
5.79231974065629,-0.00761895046451406
5.83226677335047,-0.00797961348393385
