"Trazado1"
"Tiempo (sec)","Desplazamiento angular1 (deg)"
0,0.000183728959200914
0.04,0.00018930453239517
0.08,0.000228332627101321
0.12,0.000334260779019191
0.16,0.000540524893744609
0.2,0.000880540352610167
0.24,0.00138769117216684
0.28,0.00209531868262542
0.32,0.00303670427376851
0.36,0.00424505470292519
0.4,0.00575348493567504
0.44,0.00759498977199251
0.48,0.00980243503717918
0.52,0.0124085198615793
0.56,0.0154457576765622
0.6,0.0189464443154413
0.64,0.022942630221635
0.68,0.027466092346736
0.72,0.0325482815808526
0.76,0.038220328155252
0.8,0.0445129645411603
0.84,0.0514564825963169
0.88,0.0590807366689673
0.92,0.0674150869261797
0.96,0.076488307232183
1,0.0863286311327248
1.04,0.0969635888537807
1.08,0.108420100477329
1.12,0.120724290008415
1.16,0.133901544678193
1.2,0.147976426673845
1.24,0.162972553639255
1.28,0.178912727216832
1.32,0.195818595450247
1.36,0.213710965561965
1.4,0.232609394062644
1.44,0.252532368762756
1.48,0.273497260260345
1.52,0.295519971450161
1.56,0.318615315856421
1.6,0.342796806061642
1.64,0.368076188730264
1.68,0.394464157665192
1.72,0.42196975944716
1.76,0.450600439446012
1.8,0.480362355814953
1.84,0.511259444476332
1.88,0.543294516209167
1.92,0.576468513152506
1.96,0.610780567519228
2,0.646228260340024
2.04,0.682806892016914
2.08,0.720510334584354
2.12,0.759330506063363
2.16,0.799257760371649
2.2,0.840279793908123
2.24,0.882383191688283
2.28,0.92555231905737
2.32,0.969769626998375
2.36,1.01501614806298
2.4,1.06127008584097
2.44,1.10850885391568
2.48,1.15670741577605
2.52,1.20583919203095
2.56,1.25587620157983
2.6,1.30678793026675
2.64,1.35854279100824
2.68,1.41110787390855
2.72,1.46444862837489
2.76,1.51852842752337
2.8,1.57331034402915
2.84,1.62875551137124
2.88,1.68482415542946
2.92,1.7414760914003
2.96,1.79866883720975
3,1.85636035991061
3.04,1.91450755209331
3.08,1.97306673968715
3.12,2.0319941124156
3.16,2.09124547688751
3.2,2.1507769601518
3.24,2.21054333430786
3.28,2.2705012660754
3.32,2.33060714708809
3.36,2.39081791981422
3.4,2.451091202316
3.44,2.51138578135106
3.48,2.57166093902076
3.52,2.63187777482701
3.56,2.69199821738558
3.6,2.75198644809798
3.64,2.8118066567473
3.68,2.87142626380485
3.72,2.930814688389
3.76,2.98994234814014
3.8,3.0487829024357
3.84,3.10731154988663
3.88,3.16550605007265
3.92,3.22334690186385
3.96,3.28081722258884
4,3.33790169550976
4.04,3.39458882140171
4.08,3.45086963149725
4.12,3.50673790343724
4.16,3.56218984893882
4.2,3.61722468535573
4.24,3.67184515507945
4.28,3.72605549194533
4.32,3.779864415289
4.36,3.83328142721188
4.4,3.88632028666958
4.44,3.93899675660632
4.48,3.99132978645602
4.52,4.04334073867247
4.56,4.09505302270918
4.6,4.14649301192144
4.64,4.19768933877719
4.68,4.24867275913764
4.72,4.29947689601677
4.76,4.35013580718745
4.8,4.4006873445407
4.84,4.45117048104662
4.88,4.5016259092726
4.92,4.5520964148685
4.96,4.60262580545622
5,4.65325992543146
5.04,4.70404559686507
5.08,4.75503159639919
5.12,4.80626643237976
5.16,4.85780096118667
5.2,4.90968662214911
5.24,4.96197593725528
5.28,5.01472168152345
5.32,5.06797737857949
5.36,5.12179807836198
5.4,5.17623793773737
5.44,5.23135275587546
5.48,5.28719727148617
5.52,5.34382769710004
