"Trazado2"
"Tiempo (sec)","Desplazamiento angular2 (deg)"
0,-8.6370088614113e-05
0.04,-8.02467615139489e-05
0.08,-3.73839362755611e-05
0.12,7.89578588165367e-05
0.16,0.000305522965577393
0.2,0.000679071113667592
0.24,0.00123639409669421
0.28,0.00201433970938471
0.32,0.00304983751957062
0.36,0.00437993534049868
0.4,0.0060418407267389
0.44,0.00807295823158386
0.48,0.0105109558631866
0.52,0.0133938072880786
0.56,0.0167598620621173
0.6,0.0206479091887061
0.64,0.025097252093272
0.68,0.0301477902882818
0.72,0.0358400803798939
0.76,0.0422154683649878
0.8,0.049316135757909
0.84,0.0571851892209422
0.88,0.0658668079864057
0.92,0.0754063289927713
0.96,0.0858502952263736
1,0.0972466665251136
1.04,0.109644793348908
1.08,0.123095689618507
1.12,0.137651983568754
1.16,0.153368153370967
1.2,0.170300588743769
1.24,0.188507620624003
1.28,0.208049847349253
1.32,0.228989890937789
1.36,0.251392946681268
1.4,0.275326439124721
1.44,0.300860401601883
1.48,0.328067551250617
1.52,0.35702298846675
1.56,0.387804823763977
1.6,0.420494034195779
1.64,0.455173916133671
1.68,0.491931118817595
1.72,0.530854967854951
1.76,0.572037577905608
1.8,0.615574305197789
1.84,0.661562361412043
1.88,0.710102467162357
1.92,0.761297728994691
1.96,0.81525359529719
2,0.872078220561756
2.04,0.931881142123279
2.08,0.994774337813354
2.12,1.06087133776721
2.16,1.13028762168655
2.2,1.20313829617199
2.24,1.27954052522866
2.28,1.35961104499556
2.32,1.44346654740571
2.36,1.53122384102766
2.4,1.62299664660965
2.44,1.71889894976999
2.48,1.81904127510717
2.52,1.92353139728564
2.56,2.0324741170036
2.6,2.14596809162694
2.64,2.26410790922528
2.68,2.3869825273009
2.72,2.51467403761499
2.76,2.64725519930571
2.8,2.78479235101885
2.84,2.9273409775259
2.88,3.0749466129685
2.92,3.22764486940578
2.96,3.38545546396387
3,3.54838855614129
3.04,3.71643802780749
3.08,3.88923727494192
3.12,4.06528368154072
3.16,4.24432846841354
3.2,4.42638903238994
3.24,4.61143663722875
3.28,4.79946434132338
3.32,4.99045349473657
3.36,5.18438767978526
3.4,5.38125205044751
3.44,5.58103356629411
3.48,5.78371651771466
3.52,5.9892871200219
3.56,6.19772883101684
3.6,6.40902851307288
3.64,6.62316660811431
3.68,6.84012946682148
3.72,7.05990367085021
3.76,7.28247247956861
3.8,7.50782317994647
3.84,7.73594033228941
3.88,7.96680965506114
3.92,8.20041749186167
3.96,8.43675139743631
4,8.67579420830472
4.04,8.9175338476517
4.08,9.161957884224
4.12,9.40905354246516
4.16,9.6588072082337
4.2,9.9112060297123
4.24,10.1662404832116
4.28,10.4238955752663
4.32,10.6841642759229
4.36,10.9470300797875
4.4,11.2124844139842
4.44,11.4805154113565
4.48,11.7511139818205
4.52,12.0242707792636
4.56,12.2999742623604
4.6,12.5782156435642
4.64,12.8589859124444
4.68,13.1422758535
4.72,13.4280798865044
4.76,13.7163836134161
4.8,14.0071829826967
4.84,14.3004699062794
4.88,14.5962361205819
4.92,14.8944759843413
4.96,15.1951808725975
5,15.4983456932205
5.04,15.8039633176669
5.08,16.112030998211
5.12,16.4225376132836
5.16,16.7354800639019
5.2,17.0508532372998
5.24,17.3686536194631
5.28,17.6888748371496
5.32,18.0115112532061
5.36,18.336563201631
5.4,18.6640229079232
5.44,18.9938902902839
5.48,19.3261572508239
5.52,19.6608233187645
5.56,19.9978852191531
5.6,20.3373403408326
5.64,20.6791867213545
5.68,21.0234213470273
5.72,21.3700418535908
5.76,21.7190465106465
5.8,22.0704342064004
5.84,22.4242077450018
5.88,22.7803572703546
5.92,23.1388851623591
5.96,23.4997910597555
6,23.8630751712205
6.04,24.2287350143789
6.08,24.5967719301574
6.12,24.9671845619688
6.16,25.3399721102307
6.2,25.7151343154141
6.24,26.0926730342645
6.28,26.4725874328546
6.32,26.8548756080563
6.36,27.2395424793784
6.4,27.6265902373911
6.44,28.0160089840776
6.48,28.4078050176004
6.52,28.8019803304263
6.56,29.1985311156738
6.6,29.597463310457
6.64000000000001,29.9987739305861
6.68000000000001,30.4024634904106
6.72000000000001,30.8085359368269
6.76000000000001,31.2169863540611
6.80000000000001,31.6278224182926
6.84000000000001,32.0410383567241
6.88000000000001,32.4566333111186
6.92000000000001,32.8746157925289
6.96000000000001,33.2949763793276
7.00000000000001,33.7177240521154
7.04000000000001,34.1428499028459
7.08000000000001,34.570360290919
7.12000000000001,35.0002497325107
7.16000000000001,35.4325308452423
7.20000000000001,35.8671805414015
7.24000000000001,36.3042087096343
7.28000000000001,36.7436133710524
7.32000000000001,37.1853955687102
7.36000000000001,37.6295474990236
7.40000000000001,38.0760731964707
7.44000000000001,38.5249619178461
7.48000000000001,38.9762176076456
7.52000000000001,39.4298323552107
7.56000000000001,39.885804020311
7.60000000000001,40.344127386001
7.64000000000001,40.8047970646736
7.68000000000001,41.267807462164
7.72000000000001,41.7331498350199
7.76000000000001,42.2008209805185
7.80000000000001,42.6708144617176
7.84000000000001,43.1431148055834
7.88000000000001,43.6177293010975
7.92000000000001,44.0946272169907
7.96000000000001,44.5738091574947
8.00000000000001,45.0552578959273
8.04,45.5389700489358
8.08,46.0249243783393
8.12,46.5131105097686
8.16,47.0035145077699
