"Trazado2"
"Tiempo (sec)","Desplazamiento angular2 (deg)"
0,0.00198108051470857
0.0399470326941813,0.00217965364755206
0.0798940653883627,0.00376431685740327
0.119841098082544,0.00983732635771322
0.159788130776725,0.0240986151361532
0.199735163470907,0.0457937338907205
0.239682196165088,0.0783832034507977
0.279629228859269,0.127122470009801
0.319576261553451,0.190891834230602
0.359523294247632,0.268238475272146
0.399470326941813,0.363751781781475
0.439417359635995,0.483265586344333
0.479364392330176,0.626824819816988
0.519311425024357,0.792199611851022
0.559258457718539,0.98038543159613
0.59920549041272,1.19516848474803
0.639152523106901,1.43804150668054
0.679099555801082,1.70829040804791
0.719046588495264,2.00637395435706
0.758993621189445,2.33312763723031
0.798940653883626,2.68858420362114
0.838887686577808,3.07275068312491
0.878834719271989,3.4856288839758
0.91878175196617,3.92700898040333
0.958728784660352,4.39660695686436
0.998675817354533,4.8940530683872
1.03862285004871,5.41890685737239
1.0785698827429,5.9706719890159
1.11851691543708,6.54881061123413
1.15846394813126,7.15275075982104
1.19841098082544,7.78190181481188
1.23835801351962,8.43566606974375
1.2783050462138,9.11345972326714
1.31825207890798,9.81442715384103
1.35819911160216,10.5608891284561
1.39814614429635,11.3535027766736
1.43809317699053,12.1458470058736
1.47804020968471,12.8815469062169
1.51798724237889,13.5663576399042
1.55793427507307,14.2542614332242
1.59788130776725,14.9448496906817
1.63782834046143,15.6373604374585
1.67777537315562,16.331054029799
1.7177224058498,17.0252029053511
1.75766943854398,17.7190846411473
1.79761647123816,18.4119748935758
1.83756350393234,19.1031759108568
1.87751053662652,19.7920393010757
1.9174575693207,20.4778365189849
1.95740460201488,21.1598834305323
1.99735163470907,21.8374882454854
2.03729866740325,22.5099652462747
2.07724570009743,23.1766301709761
2.11719273279161,23.8367874911471
2.15713976548579,24.4897507191916
2.19708679817997,25.1348181525541
2.23703383087415,25.7712923082024
2.27698086356834,26.3984637602391
2.31692789626252,27.0156219624481
2.3568749289567,27.6220515735531
2.39682196165088,28.2170179818223
2.43676899434506,28.7997952260926
2.47671602703924,29.3696331713057
2.51666305973342,29.9257869123265
2.5566100924276,30.4674911977881
2.59655712512179,30.9939816934515
2.63650415781597,31.5044750114029
2.67645119051015,31.9981436251132
2.71639822320433,32.2318753415576
2.75634525589851,31.4192298490317
2.79629228859269,30.2032493269687
2.83623932128687,28.9794603616419
2.87618635398106,27.7532317682725
2.91613338667524,26.5257469895497
2.95608041936942,25.2981257826051
2.9960274520636,24.0714481162889
3.03597448475778,22.8467465851017
3.07592151745196,21.625033672485
3.11586855014614,20.4246109208177
3.15581558284032,19.7531608104897
3.19576261553451,19.7221459147312
3.23570964822869,20.4588075804805
3.27565668092287,21.035094131731
3.31560371361705,21.1425690127236
3.35555074631123,20.9059134970152
3.39549777900541,20.4468106811676
3.43544481169959,19.8472560742545
3.47539184439378,19.1739953244125
3.51533887708796,18.4766210177778
3.55528590978214,17.780150607647
3.59523294247632,17.0906438649023
3.6351799751705,16.4132158639854
3.67512700786468,15.7530811803728
3.71507404055886,15.1156705880919
3.75502107325304,14.5066564668115
3.79496810594723,13.9319279963636
3.83491513864141,13.3974021835656
3.87486217133559,12.9087276260127
3.91480920402977,12.4709603600968
3.95475623672395,12.0572378231209
3.99470326941813,11.5499370095046
4.03465030211231,10.9292751631896
4.0745973348065,10.2113434864503
4.11454436750068,9.40744828181475
4.15449140019486,8.5269960713705
4.19443843288904,7.58028566999408
4.23438546558322,6.5821347737582
4.2743324982774,5.55684648660565
4.31427953097158,4.52873249391402
4.35422656366576,3.50729314071154
4.39417359635995,2.4899083484728
4.43412062905413,1.46989667364163
4.47406766174831,0.44814778544738
4.51401469444249,-0.518044642225839
4.55396172713667,-1.18970712762773
4.59390875983085,-1.43977226289124
4.63385579252503,-1.37525484009561
4.67380282521921,-1.22612850248261
4.7137498579134,-1.08982293779616
4.75369689060758,-0.965546342962023
4.79364392330176,-0.852522957845131
4.83359095599594,-0.750000066443954
4.87353798869012,-0.657253188203586
4.9134850213843,-0.573577934894621
4.95343205407848,-0.498299551730577
4.99337908677267,-0.430774929922772
5.03332611946685,-0.370392877110598
5.07327315216103,-0.316578446883847
5.11322018485521,-0.268779041524243
5.15316721754939,-0.226481855270354
5.19311425024357,-0.189250531005181
5.23306128293775,-0.156554340219662
5.27300831563193,-0.127966293352141
5.31295534832612,-0.103381788344221
5.3529023810203,-0.0824094448461217
5.39284941371448,-0.0642059476215684
5.43279644640866,-0.0482540236330366
5.47274347910284,-0.0347842534778001
5.51269051179702,-0.024154113970838
5.5526375444912,-0.0161407830623616
5.59258457718539,-0.00986397172415241
5.63253160987957,-0.00475705615834732
5.67247864257375,-0.0011093686339549
5.71242567526793,0.0204070376013762
5.75237270796211,0.0396454607036583
5.79231974065629,0.0502799689157506
5.83226677335047,0.0553986785476084
5.87221380604465,0.0569925418965447
5.90039037966636,0.0571164097762083
5.94033741236054,0.0574704233030568
5.98028444505472,0.0599626095947155
6.0202314777489,0.0668414450032494
6.06017851044308,0.0806131474588256
6.10012554313727,0.103966654483286
6.14007257583145,0.139210761697694
6.18001960852563,0.187086835008304
6.21996664121981,0.247875775582806
6.25991367391399,0.324095773561612
6.29986070660817,0.421230879458449
6.33980773930235,0.541453802318099
6.37975477199654,0.684127704602686
6.41970180469072,0.84813606380322
6.4596488373849,1.03570430439884
6.49959587007908,1.25032249992464
6.53954290277326,1.49260809684074
6.57948993546744,1.7620511582947
