"Trazado3"
"Tiempo (sec)","Velocidad angular1 (deg/sec)"
0,0
0.04,0.00985353512486665
0.08,0.0325411371866619
0.12,0.0206932662524043
0.16,0.108176359476878
0.2,0.037418031199572
0.24,0.167547779310839
0.28,0.385836622581709
0.32,0.365303686264336
0.36,0.255685337592737
0.4,0.379263317881292
0.44,0.652262464738337
0.48,0.817128213101351
0.52,0.777675544658174
0.56,0.7844144845049
0.6,0.951304863992186
0.64,1.10971498787679
0.68,1.18255667320673
0.72,1.26329253973696
0.76,1.36085458286052
0.8,1.43443486282629
0.84,1.49620451476241
0.88,1.54890993222136
0.92,1.58474759555697
0.96,1.60452575427646
1,1.60628905758747
1.04,1.58872852144461
1.08,1.55069715819368
1.12,1.49113284196971
1.16,1.4092003997497
1.2,1.30438839225261
1.24,1.17644673105537
1.28,1.01646902124048
1.32,0.780969521825523
1.36,2.50144971511972
1.4,7.17442331577651
1.44,11.8385200410842
1.48,16.1417265583244
1.52,18.5730119874527
1.56,18.4021873888974
1.6,18.2337617179888
1.64,18.061250761166
1.68,17.8841538685981
1.72,17.7003583704826
1.76,17.5092229713556
1.8,17.3094466652565
1.84,17.0976467739256
1.88,16.8805309726151
1.92,16.6499139242461
1.96,16.4074655579305
2,16.1528299505451
2.04,15.8854692806789
2.08,15.6045918205997
2.12,15.3099797425193
2.16,15.0012249632737
2.2,14.6772903681424
2.24,14.3385294811168
2.28,13.9841618114918
2.32,13.6142410842825
2.36,13.2276866689997
2.4,12.8249510453487
2.44,12.4051392561506
2.48,11.9682775296573
2.52,11.5142370199298
2.56,11.0423486069189
2.6,10.5529416858431
2.64,10.0453138813466
2.68,9.51972611072839
2.72,8.96086944576063
2.76,26.1042282147218
2.8,27.3257830550445
2.84,27.3301278660865
2.88,27.248460330354
2.92,27.1304368908955
2.96,26.973567317032
3,26.7808452186761
3.04,26.5513388177878
3.08,26.2852000278049
3.12,25.9799032280477
3.16,9.81941521817517
3.2,13.0354461735446
3.24,29.3953050166634
3.28,29.9481041691566
3.32,27.015021392311
3.36,21.3577356051655
3.4,16.9220985013633
3.44,13.6290959184553
3.48,11.7904181361946
3.52,11.3259169857372
3.56,11.9644624467713
3.6,12.8778795213535
3.64,13.8909348109237
3.68,14.9903044770627
3.72,16.1593945543342
3.76,17.3803228609905
3.8,18.627973746239
3.84,19.8702114532522
3.88,21.0696021977963
3.92,22.1794669155463
3.96,23.1567837581438
4,23.1476040181808
4.04,21.7076995796444
4.08,20.2574352177925
4.12,18.723471899776
4.16,17.0116337469327
4.2,15.0035019844093
4.24,12.5558688499201
4.28,9.55141363514912
4.32,6.86837067875129
4.36,5.25139983025266
4.4,4.75125617593094
4.44,5.64052756355733
4.48,7.87205805817112
4.52,12.1933060552451
4.56,19.0409446372765
4.6,21.3735428927021
4.64,19.0244839899966
4.68,16.0600752047548
4.72,15.5036449280197
4.76,14.9587110660666
4.8,14.3831447480691
4.84,13.7940483290821
4.88,13.1928818340095
4.92,12.5797952527201
4.96,11.9566842575929
5,11.3249509955997
5.04,10.6854132962099
5.08,10.040133184697
5.12,9.39170311078801
5.16,8.74081519804793
5.2,8.09003459290127
5.24,7.44538743511835
5.28,6.81400158227097
5.32,6.16353027186024
5.36,5.55278083203814
5.4,4.98031702615407
5.44,1.53710576228371
5.48,0.59547835359406
5.52,0.838868004934863
5.56,0.693024562042137
5.6,0.48836989590976
5.64,0.36054521619968
5.68,0.274870958830976
5.72,0.210577546553731
5.76,0.157709440067016
5.8,0.112398950721377
5.84,0.0737565719624089
5.88,0.0426972751674589
5.92,0.019626884277605
5.96,0.00553740425139434
6,0.000178662799965412
