"Trazado4"
"Tiempo (sec)","Velocidad angular2 (deg/sec)"
0,0
0.04,0.000174524831958321
0.08,0.000776189390561787
0.12,0.00183911828307335
0.16,0.00339788915687529
0.2,0.00553273518854246
0.24,0.00838245865342025
0.28,0.0121673745338608
0.32,0.0172173288798221
0.36,0.0239978510709809
0.4,0.0330990031029266
0.44,0.0446459735176514
0.48,0.0575733187561749
0.52,0.0710791386674743
0.56,0.0845323083463026
0.6,0.0971612041961667
0.64,0.108083386590431
0.68,0.118649648649914
0.72,0.129145888705162
0.76,0.140153294774958
0.8,0.152766556307638
0.84,0.168577542506094
0.88,0.189418096849693
0.92,0.213468042031336
0.96,0.23821022338358
1,0.26335112675383
1.04,0.288621204140205
1.08,0.313737348291823
1.12,0.338321525930733
1.16,0.361770738646989
1.2,0.383006304566053
1.24,0.402886452800164
1.28,0.422698702076174
1.32,0.442694883282057
1.36,0.463284505628821
1.4,0.485026105194341
1.44,0.508653611467968
1.48,0.535017720574059
1.52,0.565044608496506
1.56,0.599566966068456
1.6,0.63630725776577
1.64,0.673437037111222
1.68,0.710832955915489
1.72,0.748310880785423
1.76,0.785675541573474
1.8,0.82271754404784
1.84,0.859169418430013
1.88,0.894714698724207
1.92,0.928945908693355
1.96,0.961342471379729
2,0.993169060056381
2.04,1.02556451404882
2.08,1.05867951148938
2.12,1.09271392458592
2.16,1.12790640733265
2.2,1.16444592759689
2.24,1.20263712150464
2.28,1.24273764556349
2.32,1.2849486945496
2.36,1.32793844222279
2.4,1.37093181860749
2.44,1.41388792055567
2.48,1.45666142352584
2.52,1.49915420348294
2.56,1.54124898903117
2.6,1.58280718545552
2.64,1.62385459283019
2.68,1.66517315496728
2.72,1.70688911523826
2.76,1.74893547935185
2.8,1.79145260581298
2.84,1.83439472456481
2.88,1.87781265311246
2.92,1.9215766731211
2.96,1.96535376997974
3,2.0091342971391
3.04,2.05288014404199
3.08,2.09658336353119
3.12,2.1402046862812
3.16,2.18378207920864
3.2,2.22738882898394
3.24,2.27103153141125
3.28,2.31473861031026
3.32,2.35846406029337
3.36,2.40225225922792
3.4,2.4459888615784
3.44,2.4897127733332
3.48,2.53332781152978
3.52,2.57688671687326
3.56,2.6203252054188
3.6,2.66370132629338
3.64,2.70694321320989
3.68,2.75007949335117
3.72,2.7931654688436
3.76,2.83605662324454
3.8,2.87889042972001
3.84,2.92157522539295
3.88,2.96410996742962
3.92,3.00646591718613
3.96,3.04867137052817
4,3.09075625071062
4.04,3.13261017789854
4.08,3.17434456692326
4.12,3.21590483642673
4.16,3.25726446292287
4.2,3.29837112310261
4.24,3.33941612785634
4.28,3.38013187917196
4.32,3.42084293729546
4.36,3.46112438878464
4.4,3.50129970921156
4.44,3.54121299669259
4.48,3.58097321798094
4.52,3.62053091883209
4.56,3.65983703553924
4.6,3.69894749449666
4.64,3.73781510028898
4.68,3.77644875509813
4.72,3.81490555876156
4.76,3.85308701759607
4.8,3.89108221551586
4.84,3.92878999843116
4.88,3.96628213132758
4.92,4.00363589364277
4.96,4.0408192330957
5,4.07768891407469
5.04,4.11405509526769
5.08,4.14986671769621
5.12,4.18632720967586
5.16,4.22382368706147
5.2,4.26065432587808
5.24,4.29229200353781
5.28,4.3223024798096
5.32,4.36240496860029
5.36,4.4137899552691
5.4,4.5107561231435
5.44,4.62240320389753
5.48,4.71704215174313
5.52,4.79671335034849
5.56,4.86041156668222
5.6,4.90706205564793
5.64,4.93572539405881
5.68,4.94550424675958
5.72,4.93538426879495
5.76,4.90481870746173
5.8,4.85314993880615
5.84,4.77972715230087
5.88,4.68417583286032
5.92,4.56611670510296
5.96,4.42572649701439
6,4.25510247658177
